Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Language,Added date
Macabre Waltz,FDN,Foundations,177,normal,common,1,101509,4d1f3c84-89ba-4426-a80b-d524f172c912,de,01.03.2025
Mocking Sprite,FDN,Foundations,159,normal,common,1,101624,f6792f63-b651-497d-8aa5-cddf4cedeca8,de,01.03.2025
Dazzling Angel,FDN,Foundations,9,normal,common,2,101468,027dc444-e544-4693-8653-3dcdda530162,de,01.03.2025
"Zul Ashur, Lich Lord",FDN,Foundations,326,normal,rare,1,100212,1b1aad48-88f0-464d-9776-ecd023d87b8f,de,01.03.2025
Squad Rallier,FDN,Foundations,24,normal,common,2,101534,65e1ee86-6f08-4aa0-bf63-ae12028ef080,de,01.03.2025
Spitfire Lagac,FDN,Foundations,208,normal,common,2,101496,30f600cd-b696-4f49-9cbc-5a33aa43d04c,de,01.03.2025
Painful Quandary,FDN,Foundations,179,normal,rare,1,100112,05757669-e8a6-4a2f-8479-d4e2ade822ca,de,01.03.2025
Burnished Hart,FDN,Foundations,250,normal,uncommon,1,100609,65ebbff0-fbe6-4310-a33f-e00bb2534979,de,01.03.2025
Shivan Dragon,FDN,Foundations,206,normal,uncommon,1,100236,1fcff1e0-2745-448d-a27b-e31719e222e9,de,01.03.2025
Tragic Banshee,FDN,Foundations,73,normal,uncommon,1,100324,30df3e33-2f17-4067-99f1-5db6b0f41fd4,de,01.03.2025
Axgard Cavalry,FDN,Foundations,189,normal,common,1,101631,fe3cc41a-adae-4c9b-b4d3-03f3ca862fed,de,01.03.2025
Fanatical Firebrand,FDN,Foundations,195,normal,common,1,101598,d1296316-7781-4e98-95e6-7020648be6a5,de,01.03.2025
Pilfer,FDN,Foundations,181,normal,common,1,101564,8c7c88b5-6d09-453b-b9c1-7dcbba8f1080,de,01.03.2025
Goblin Boarders,FDN,Foundations,87,normal,common,1,101506,4409a063-bf2a-4a49-803e-3ce6bd474353,de,01.03.2025
Bake into a Pie,FDN,Foundations,169,normal,common,1,101494,2ab0e660-86a3-4b92-82fa-77dcb5db947d,de,01.03.2025
Uncharted Voyage,FDN,Foundations,53,normal,common,1,101611,e0846820-e595-4743-8a28-29c57d728677,de,01.03.2025
Prideful Parent,FDN,Foundations,21,normal,common,2,97188,b742117a-8a72-43b9-b05d-274829d138a2,de,01.03.2025
Giant Growth,FDN,Foundations,223,normal,common,2,101073,bd0bf74e-14c1-4428-88d8-2181a080b5d0,de,01.03.2025
Scoured Barrens,FDN,Foundations,266,normal,common,1,100277,2632a4b2-9ca6-4b67-9a99-14f52ad3dc41,de,01.03.2025
Quick-Draw Katana,FDN,Foundations,130,normal,common,2,101540,69beec98-c89c-4673-953c-8b3ef3d81560,de,01.03.2025
Consuming Aberration,FDN,Foundations,238,normal,rare,1,101066,bc2b28fd-66b0-457c-80ea-7caed2cc7926,de,01.03.2025
Inspiring Call,FDN,Foundations,226,normal,uncommon,1,100400,3e241642-5172-4437-b694-f6aa159d5cd9,de,01.03.2025
Youthful Valkyrie,FDN,Foundations,149,normal,uncommon,1,100894,9d795f79-c3a5-4ea1-a5cf-1ce73d6837b6,de,01.03.2025
Faebloom Trick,FDN,Foundations,38,normal,uncommon,1,100148,0c3bee8f-f5be-4404-a696-c902637799c3,de,01.03.2025
Perforating Artist,FDN,Foundations,124,normal,uncommon,1,100674,72980409-53f0-43c1-965e-06f22e7bb608,de,01.03.2025
Crypt Feaster,FDN,Foundations,59,normal,common,1,100382,3b072811-998a-4a71-b59c-6afecc0dc4b6,de,01.03.2025
Armasaur Guide,FDN,Foundations,3,normal,common,1,101591,c80fc380-0499-4499-8a60-c43844c02c9b,de,01.03.2025
Incinerating Blast,FDN,Foundations,90,normal,common,2,101603,d58e20ab-c5ca-4295-884d-78efdaa83243,de,01.03.2025
Stab,FDN,Foundations,71,normal,common,1,101538,6859a5ba-1c1c-4631-bba8-f9900b827178,de,01.03.2025
Strix Lookout,FDN,Foundations,52,normal,common,1,101627,fbd2422e-8e84-4c39-af29-3b4d38baee63,de,01.03.2025
Cathar Commando,INR,Innistrad Remastered,15,normal,common,1,102628,7cd21530-ca72-4986-a0f2-142b9f23c413,de,01.03.2025
Beast-Kin Ranger,FDN,Foundations,100,normal,common,2,100082,0102e0be-5783-4825-9489-713b1b1df0b2,de,01.03.2025
Powerstone,TBRO,The Brothers' War Tokens,7,normal,common,1,76010,d45fe4b6-aeaf-4f84-b660-c7b482ed8512,de,01.03.2025
Soldier,TBRO,The Brothers' War Tokens,8,normal,common,1,75993,37da5b54-ec55-46e3-9f0b-565cbbe1ac7a,de,01.03.2025
Human,TFDN,Foundations Tokens,3,normal,common,1,101471,06af3d5a-7b38-42f6-822f-da4e04a7f265,de,01.03.2025
Knight,TFDN,Foundations Tokens,4,normal,common,1,101475,0d287806-07bb-4709-9260-b9ef34fe2a13,de,01.03.2025
Treasure,TFDN,Foundations Tokens,23,normal,common,3,101484,21210145-8edd-41f5-9a64-9f0b5be79864,de,01.03.2025
Food,TFDN,Foundations Tokens,22,normal,common,1,101542,6f1077f8-9e2a-4155-a7f0-4604bc0f94e8,de,01.03.2025
Savannah Lions,FDN,Foundations,146,normal,uncommon,1,97184,9c9ac1bc-cdf3-4fa6-8319-a7ea164e9e47,de,01.03.2025
Leonin Skyhunter,FDN,Foundations,498,normal,uncommon,1,97173,218e0009-5f11-4348-97b8-4bc7b41f80b8,de,01.03.2025
Felidar Savior,FDN,Foundations,12,normal,common,1,97191,cd092b14-d72f-4de0-8f19-1338661b9e3b,de,01.03.2025
Angelic Edict,FDN,Foundations,490,normal,common,1,97190,c0bf349e-2974-4aea-a5c0-fdaea77325cc,de,01.03.2025
Jazal Goldmane,FDN,Foundations,497,normal,rare,1,97178,5aa8f635-c638-4207-8631-f6b5185f8696,de,01.03.2025
Pacifism,FDN,Foundations,501,normal,common,1,97181,839160d2-44a3-4566-be9d-558d043beac8,de,01.03.2025
Ingenious Leonin,FDN,Foundations,495,normal,uncommon,1,97192,ea566679-4202-4076-9314-142241485f6e,de,01.03.2025
Leonin Vanguard,FDN,Foundations,499,normal,uncommon,1,97171,17b25850-f1bd-4410-beec-603b2a77f264,de,01.03.2025
Moment of Triumph,FDN,Foundations,500,normal,common,1,97183,911deea0-38d2-41d9-a2ae-fb8eb45b2c23,de,01.03.2025
Elspeth's Smite,FDN,Foundations,493,normal,uncommon,1,97186,b405a442-cf6f-4c0b-9950-f208b30c052e,de,01.03.2025
Vampire Interloper,FDN,Foundations,530,normal,common,1,97179,65455d94-487c-4104-a1a0-149515a90eaa,de,01.03.2025
Vampire Spawn,FDN,Foundations,532,normal,common,1,97187,b6fc8d2e-ad63-498d-83b6-5f72b5ae0e67,de,01.03.2025
Moment of Craving,FDN,Foundations,524,normal,common,1,97174,3627f9fb-b828-49cd-887d-e2ab3ef43dfb,de,01.03.2025
Highborn Vampire,FDN,Foundations,522,normal,common,1,97177,53c56a23-eb4f-4be1-ada9-1ad5b80195d3,de,01.03.2025
Untamed Hunger,FDN,Foundations,529,normal,common,1,97168,05937911-897b-4638-9536-2e463884f453,de,01.03.2025
Bloodtithe Collector,FDN,Foundations,516,normal,uncommon,1,97193,ff16d951-dd85-4d22-9505-ce6e2eaf47cf,de,01.03.2025
Crossway Troublemakers,FDN,Foundations,518,normal,rare,1,97167,03a5e19c-4cb8-4bd7-923c-4db747dc6ca3,de,01.03.2025
Hero's Downfall,FDN,Foundations,175,normal,uncommon,1,97185,ad2c01d9-8f54-46c0-9dc9-d4d4764ce1c9,de,01.03.2025
Vampire Neonate,FDN,Foundations,531,normal,common,1,97182,86d64a1d-cda4-4c76-8d58-ccab5a6859a0,de,01.03.2025
Offer Immortality,FDN,Foundations,525,normal,common,1,97180,6d5802ed-507d-4a52-90e3-d989cd61961b,de,01.03.2025
Stromkirk Bloodthief,FDN,Foundations,185,normal,uncommon,1,97176,485d6a5a-2054-47d5-91b8-71ce308ed4dc,de,01.03.2025
Uncharted Haven,FDN,Foundations,564,normal,common,10,97170,172cd5b7-98fc-4add-b858-a0b3dfb75c19,de,01.03.2025
Ancestor Dragon,FDN,Foundations,489,normal,rare,1,101610,df43d9d4-3fef-4a56-8b38-d52824117201,de,01.03.2025
Ajani's Pridemate,FDN,Foundations,135,normal,uncommon,1,100255,222c1a68-e34c-4103-b1be-17d4ceaef6ce,de,01.03.2025
Adamant Will,FDN,Foundations,488,normal,common,1,101483,1fd2c9ab-b3dd-4f68-b91f-0f075a045757,de,01.03.2025
Bishop's Soldier,FDN,Foundations,491,normal,common,1,101478,16dfd7b3-6d01-4e98-aec3-b27e8e2444e8,de,01.03.2025
Deadly Riposte,FDN,Foundations,492,normal,common,1,101535,65f5804a-075b-41d8-9639-785cad5c0974,de,01.03.2025
Herald of Faith,FDN,Foundations,494,normal,uncommon,1,101514,5579f35b-b3d2-4342-a52b-ae36b579d044,de,01.03.2025
Inspiring Overseer,FDN,Foundations,496,normal,common,1,101588,c3e9aa54-e5d5-4cbb-9d2a-263b9eba398f,de,01.03.2025
Prayer of Binding,FDN,Foundations,502,normal,uncommon,1,101573,a30b42c4-90d8-462d-aca5-891906992ab8,de,01.03.2025
Twinblade Paladin,FDN,Foundations,503,normal,uncommon,1,101523,5cd9e73d-de8d-486f-bbbd-a2f5d3f8f686,de,01.03.2025
Hinterland Sanctifier,FDN,Foundations,730,normal,common,1,101532,632df69e-6377-43d0-bba5-65518a320aa5,de,01.03.2025
Corsair Captain,FDN,Foundations,506,normal,rare,1,101181,d5017dbc-07fd-45ea-9629-7c584144e8be,de,01.03.2025
Bigfin Bouncer,FDN,Foundations,31,normal,common,1,100882,9b1d5b76-b07e-45c6-800d-4cfce085164f,de,01.03.2025
Skyship Buccaneer,FDN,Foundations,50,normal,uncommon,1,100587,62958fc3-55dc-4b97-a070-490d6ed27820,de,01.03.2025
Brineborn Cutthroat,FDN,Foundations,152,normal,uncommon,1,100986,acf7aafb-931f-49e5-8691-eab8cb34b05e,de,01.03.2025
Spectral Sailor,FDN,Foundations,164,normal,uncommon,1,100100,03a49535-c5f3-4a6f-b333-7ac7bffdc9ae,de,01.03.2025
Cancel,FDN,Foundations,505,normal,common,1,100443,475bff39-220a-4490-9c2e-d311e306a6db,de,01.03.2025
Eaten by Piranhas,FDN,Foundations,507,normal,uncommon,1,100444,475e28bb-1333-45e1-b6fd-83121c2f1ab9,de,01.03.2025
Kitesail Corsair,FDN,Foundations,510,normal,common,1,101125,c82d7c6d-523c-46c9-a189-44c0bd8386d1,de,01.03.2025
Opt,FDN,Foundations,512,normal,common,1,100539,58d26b54-0093-4e90-a2b1-b57c64340f9c,de,01.03.2025
Storm Fleet Spy,FDN,Foundations,515,normal,uncommon,1,101367,f6c5206e-63db-44c0-86ab-f645cd358b3b,de,01.03.2025
Pirate's Cutlass,FDN,Foundations,563,normal,common,1,101209,d9d20aef-d35b-4353-a241-e6cfa9730975,de,01.03.2025
Mystic Archaeologist,FDN,Foundations,511,normal,rare,1,101586,c069ff32-6759-48a2-8674-4f729c91dcd0,de,01.03.2025
Arcane Epiphany,FDN,Foundations,29,normal,uncommon,1,100116,06431793-5dfe-4cbf-990b-4bcc960d1f31,de,01.03.2025
Clinquant Skymage,FDN,Foundations,33,normal,uncommon,1,100357,36012810-0e83-4640-8ba7-7262229f1b84,de,01.03.2025
Erudite Wizard,FDN,Foundations,37,normal,common,1,100835,9273c417-0fcd-4273-b24e-afff76336d0c,de,01.03.2025
Icewind Elemental,FDN,Foundations,42,normal,common,1,101629,fd0eba76-3829-408b-828f-0b223c884728,de,01.03.2025
Burrog Befuddler,FDN,Foundations,504,normal,common,1,101589,c5f11ea2-cd4c-417a-804c-3df80d9ddd5f,de,01.03.2025
Exclusion Mage,FDN,Foundations,508,normal,uncommon,1,101531,62c8024e-490a-484a-bcee-da7728a64a1f,de,01.03.2025
Into the Roil,FDN,Foundations,509,normal,common,1,101486,25edefa9-9fff-4b71-83ae-696c196a795c,de,01.03.2025
Quick Study,FDN,Foundations,513,normal,common,1,101473,098c86fd-5a38-41fd-be44-ab963448f2a2,de,01.03.2025
Starlight Snare,FDN,Foundations,514,normal,common,1,101549,74fb19b2-4f6c-4cbd-8756-a7eb5c7c9ef6,de,01.03.2025
Cat,TFDN,Foundations Tokens,1,normal,common,1,101490,2885d54c-9fb2-4f01-8937-54f8ac1ce5bc,de,01.03.2025
Elf Warrior,TFDN,Foundations Tokens,19,normal,common,1,101497,315c45f4-7bc9-45d5-bbf5-2533cf80af60,de,01.03.2025
Goblin,TFDN,Foundations Tokens,18,normal,common,2,101544,70f8a1de-cd4c-4afa-bf03-0245d375d42e,de,01.03.2025
Zombie,TINR,Innistrad Remastered Tokens,10,normal,common,2,102819,e6474e0d-a3ca-439f-b9b8-82022c59ff14,de,01.03.2025
Dropkick Bomber,FDN,Foundations,537,normal,rare,1,101583,b44f758e-716a-408e-96d4-b58403591c2a,de,01.03.2025
Frenzied Goblin,FDN,Foundations,199,normal,uncommon,1,101602,d5592573-2889-40b1-b1d5-c2802482549a,de,01.03.2025
Battle-Rattle Shaman,FDN,Foundations,533,normal,uncommon,1,101632,fee05f7e-d4da-4a72-8140-d505eecbdd32,de,01.03.2025
Dragon Fodder,FDN,Foundations,535,normal,common,1,101626,f9abe517-f601-4784-8d62-2350bd755146,de,01.03.2025
Goblin Oriflamme,FDN,Foundations,539,normal,uncommon,1,101467,0259e4d8-849b-468e-a902-aa1d7f2d5b6a,de,01.03.2025
Goblin Smuggler,FDN,Foundations,540,normal,common,1,101518,5837ccf1-9bac-4afb-bcc9-82c5f3c0e8e2,de,01.03.2025
Kindled Fury,FDN,Foundations,542,normal,common,1,101580,af158462-91e3-4ad7-b435-95d4eb32fe0a,de,01.03.2025
Raging Redcap,FDN,Foundations,543,normal,common,1,101569,9627b0a7-bda9-44df-81c9-aa70cc976331,de,01.03.2025
Swab Goblin,FDN,Foundations,548,normal,common,1,101565,8db11970-74c2-463d-88bb-9f88aa079eaa,de,01.03.2025
Volley Veteran,FDN,Foundations,550,normal,uncommon,1,101555,7fc914fe-e699-4a21-aa09-f3573d020b87,de,01.03.2025
Goblin Firebomb,FDN,Foundations,562,normal,common,1,101515,55ab3f99-9541-4100-818c-5d9e916791e4,de,01.03.2025
Death Baron,FDN,Foundations,521,normal,rare,1,100345,34a27142-cf45-4164-9e10-373e5c8bf7c6,de,01.03.2025
Hungry Ghoul,FDN,Foundations,62,normal,common,1,100701,790f9433-7565-4f7f-88e8-8af762ea0296,de,01.03.2025
Diregraf Ghoul,FDN,Foundations,171,normal,uncommon,1,100439,4682012c-d7e0-4257-b538-3de497507464,de,01.03.2025
Reassembling Skeleton,FDN,Foundations,182,normal,uncommon,1,100291,28e84b1b-1c05-4e1b-93b8-9cc2ca73509d,de,01.03.2025
Cemetery Recruitment,FDN,Foundations,517,normal,common,1,100346,34a80873-86d7-44a9-894b-65e8f77dd2ea,de,01.03.2025
Crow of Dark Tidings,FDN,Foundations,519,normal,common,1,100307,2cd74e93-064a-42d7-8e6e-c413912a08cd,de,01.03.2025
Deadly Plot,FDN,Foundations,520,normal,uncommon,1,101012,b32fddc3-a38f-4eea-ae01-4158e3cbca6c,de,01.03.2025
Maalfeld Twins,FDN,Foundations,523,normal,uncommon,1,101087,c166df8f-9508-427a-8ec7-bc8541b6ed88,de,01.03.2025
Skeleton Archer,FDN,Foundations,526,normal,common,1,100708,7a959048-0d8a-41bb-8a33-52264e525085,de,01.03.2025
Suspicious Shambler,FDN,Foundations,527,normal,common,1,100393,3d2c5345-eb55-4bca-9183-b4e1404405f8,de,01.03.2025
Undying Malice,FDN,Foundations,528,normal,common,1,100858,97b3cf11-e352-4ee1-8c03-13898f576ef9,de,01.03.2025
Aggressive Mammoth,FDN,Foundations,551,normal,rare,1,101550,7724b978-999b-4654-96f3-58e28aa7cb34,de,01.03.2025
Bite Down,FDN,Foundations,212,normal,common,1,101625,f8d70b3b-f6f9-4b3c-ad70-0ce369e812b5,de,01.03.2025
Mild-Mannered Librarian,FDN,Foundations,228,normal,uncommon,1,100515,5389663a-fe25-41b9-8c92-1f4d7721ffc2,de,01.03.2025
Wildwood Scourge,FDN,Foundations,236,normal,uncommon,1,100359,36359fb6-fb8c-4382-8555-e348422f116c,de,01.03.2025
Bear Cub,FDN,Foundations,552,normal,common,1,101604,d8662ebb-068b-41d2-b504-4b5854e4d4aa,de,01.03.2025
Biogenic Upgrade,FDN,Foundations,553,normal,uncommon,1,101618,ef20af5e-1ffe-426a-805a-ca4a6a122260,de,01.03.2025
Druid of the Cowl,FDN,Foundations,554,normal,common,1,101606,db2d0ee9-865c-4fc9-8cb6-540c597e1bf4,de,01.03.2025
Magnigoth Sentry,FDN,Foundations,556,normal,common,1,101517,5624e610-c4c0-4103-a32b-0f1264030a7a,de,01.03.2025
New Horizons,FDN,Foundations,557,normal,common,1,101559,86b3923c-c35c-4eb2-9dd3-b15c13778ecf,de,01.03.2025
Thrashing Brontodon,FDN,Foundations,560,normal,uncommon,1,101519,592364bf-68b5-4ea0-97d6-c7cadce940fd,de,01.03.2025
Elvish Archdruid,FDN,Foundations,219,normal,rare,1,100341,341da856-7414-403b-b2e3-4bebd58a5aa4,de,01.03.2025
Elvish Regrower,FDN,Foundations,104,normal,uncommon,1,100278,2694e3cd-26ed-4a10-ae55-fb84d7800253,de,01.03.2025
Felling Blow,FDN,Foundations,105,normal,uncommon,1,100854,96948ae3-b15d-4d6d-aa73-9f52084cd903,de,01.03.2025
Broken Wings,FDN,Foundations,214,normal,common,1,100584,61f9cbeb-cc9c-4562-be65-8a77053faefe,de,01.03.2025
Llanowar Elves,FDN,Foundations,227,normal,common,1,95583,6a0b230b-d391-4998-a3f7-7b158a0ec2cd,de,01.03.2025
Snakeskin Veil,FDN,Foundations,233,normal,uncommon,1,100645,6cc4c21d-9bdc-4490-9203-17f51db0ddd1,de,01.03.2025
Joraga Invocation,FDN,Foundations,555,normal,uncommon,1,100087,01ceca57-65f4-4f99-bd14-9fe5f86c1f62,de,01.03.2025
Tajuru Pathwarden,FDN,Foundations,558,normal,common,1,101214,da20a0d3-2022-4dea-84c8-85adc5a974f8,de,01.03.2025
Thornweald Archer,FDN,Foundations,559,normal,common,1,100193,189f6199-f2fe-49a5-89ca-3c4cb39fbf2b,de,01.03.2025
Wildheart Invoker,FDN,Foundations,561,normal,common,1,100581,60f42969-bb5c-4183-8bd3-ba87f008391d,de,01.03.2025
Terror of Mount Velus,FDN,Foundations,549,normal,rare,1,101500,3959a6c7-d615-4524-b94d-65f4164a2656,de,01.03.2025
Fiery Annihilation,FDN,Foundations,86,normal,uncommon,1,100523,54fe00aa-d284-48f9-b5a2-1bd4c5fa8e58,de,01.03.2025
Carnelian Orb of Dragonkind,FDN,Foundations,534,normal,common,1,101620,f0c07546-c5a1-4dfc-b5e1-d697578a8c11,de,01.03.2025
Dragonlord's Servant,FDN,Foundations,536,normal,uncommon,1,101499,37e35f88-a580-4b55-9c11-0b58e2f752d1,de,01.03.2025
Fire Elemental,FDN,Foundations,538,normal,common,1,101607,dc506f58-048d-49cc-ad8c-2eb851b08bb6,de,01.03.2025
Kargan Dragonrider,FDN,Foundations,541,normal,common,1,101543,701aef07-4291-4dfd-b9b2-bfc26745341c,de,01.03.2025
Rapacious Dragon,FDN,Foundations,544,normal,common,1,101527,5eaddac1-d8ca-4949-8140-c9193e3df921,de,01.03.2025
Scorching Dragonfire,FDN,Foundations,545,normal,common,1,101507,44ea09c1-d420-4e99-a968-ade614579287,de,01.03.2025
Seize the Spoils,FDN,Foundations,546,normal,common,1,101619,efcf7e75-5de2-45cc-9275-caccd73214fa,de,01.03.2025
Skyraker Giant,FDN,Foundations,547,normal,common,1,101526,5e3fbafb-e915-43eb-8a68-245840ba73ff,de,01.03.2025
Swiftwater Cliffs,FDN,Foundations,268,normal,common,1,101389,fb88667d-7088-4889-960f-317486ebe856,de,01.03.2025
Heraldic Banner,FDN,Foundations,254,normal,uncommon,1,100678,743ea709-dbb3-4db8-a2ce-544f47eb6339,de,01.03.2025
"Giada, Font of Hope",FDN,Foundations,141,normal,rare,1,100804,8ae6fc26-cfad-4da8-98d9-49c27c24d293,de,01.03.2025
Exsanguinate,FDN,Foundations,173,normal,uncommon,1,101330,f11d7311-4066-4a5d-ba28-9857fa707a0b,de,01.03.2025
Dauntless Veteran,FDN,Foundations,8,normal,uncommon,1,100704,7a136f26-ac66-407f-b389-357222d2c4a2,de,01.03.2025
Quakestrider Ceratops,FDN,Foundations,110,normal,uncommon,1,100120,067f72c2-ead6-4879-bc9d-696c9f87c0b2,de,01.03.2025
Campus Guide,FDN,Foundations,251,normal,common,1,101504,43c59814-3167-4b05-bb85-6c736f3956a4,de,01.03.2025
Gleaming Barrier,FDN,Foundations,252,normal,common,1,101479,1b49b009-e6f2-494a-9235-f5c25c2d70a9,de,01.03.2025
Treetop Snarespinner,FDN,Foundations,114,normal,common,1,101562,88e68fa3-159d-49a6-8ac6-afc9bd6f1718,de,01.03.2025
Courageous Goblin,FDN,Foundations,82,normal,common,1,101566,8db6819c-666a-409d-85a5-b9ac34d8dd2f,de,01.03.2025
Fake Your Own Death,FDN,Foundations,174,normal,common,1,101539,693635a6-df50-44c5-9598-0c79b45d4df4,de,01.03.2025
Run Away Together,FDN,Foundations,162,normal,common,1,101614,e598eb7b-10dc-49e6-ac60-2fefa987173e,de,01.03.2025
Healer's Hawk,FDN,Foundations,142,normal,common,1,101595,cc8e4563-04bb-46b5-835e-64ba11c0e972,de,01.03.2025
Grow from the Ashes,FDN,Foundations,225,normal,common,1,101502,42525f8a-aee7-4811-8f05-471b559c2c4a,de,01.03.2025
Blossoming Sands,FDN,Foundations,260,normal,common,1,100364,37676ed8-588c-4bca-8065-874b74d84807,de,01.03.2025
Authority of the Consuls,FDN,Foundations,137,normal,rare,1,100425,42ce2d7f-5924-47c0-b5ed-dacf9f9617a0,de,01.03.2025
Firebrand Archer,FDN,Foundations,196,normal,common,1,101630,fe0312f1-4c98-4b7f-8a34-0059ea80edef,de,04.03.2025
Bite Down,FDN,Foundations,212,normal,common,1,101625,f8d70b3b-f6f9-4b3c-ad70-0ce369e812b5,de,04.03.2025
Helpful Hunter,FDN,Foundations,16,normal,common,1,97172,1b9a0e91-80b5-428f-8f08-931d0631be14,de,04.03.2025
Lightshell Duo,FDN,Foundations,157,normal,common,1,101063,bb75315c-ea8f-4eb0-899e-c73ef75fc396,de,04.03.2025
Infestation Sage,FDN,Foundations,64,normal,common,1,101601,d40c73de-7a5f-46f2-a70b-449bc8ecfe24,de,04.03.2025
Quick-Draw Katana,FDN,Foundations,130,normal,common,1,101540,69beec98-c89c-4673-953c-8b3ef3d81560,de,04.03.2025
Erudite Wizard,FDN,Foundations,37,normal,common,1,100835,9273c417-0fcd-4273-b24e-afff76336d0c,de,04.03.2025
