Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Language,Added date
Bakersbane Duo,BLB,Bloomburrow,163,normal,common,1,96035,5309354f-1ff4-4fa9-9141-01ea2f7588ab,de,05.09.2025
Longstalk Brawl,BLB,Bloomburrow,182,normal,common,1,95966,c7ef748c-b5e5-4e7d-bf2e-d3e6c08edb42,de,05.09.2025
Wax-Wane Witness,BLB,Bloomburrow,39,normal,common,1,95971,d90ea719-5320-46c6-a347-161853a14776,de,05.09.2025
Finch Formation,BLB,Bloomburrow,50,normal,common,1,95899,1c671eab-d1ef-4d79-94eb-8b85f0d18699,de,05.09.2025
Steampath Charger,BLB,Bloomburrow,153,normal,common,1,95890,03bf1296-e347-4070-8c6f-5c362c2f9364,de,05.09.2025
Early Winter,BLB,Bloomburrow,93,normal,common,1,95626,5030e6ac-211d-4145-8c87-998a8351a467,de,05.09.2025
Seedpod Squire,BLB,Bloomburrow,232,normal,common,1,95852,f3684577-51ce-490e-9b59-b19c733be466,de,05.09.2025
Wear Down,BLB,Bloomburrow,203,normal,uncommon,1,95863,fded2b83-3b7d-4c8c-83c4-0624a1069628,de,05.09.2025
Feed the Cycle,BLB,Bloomburrow,94,normal,uncommon,1,96067,7e017ff8-2936-4a1b-bece-00004cfbad06,de,05.09.2025
Honored Dreyleader,BLB,Bloomburrow,178,normal,uncommon,1,96107,bc5ee537-52e1-474a-9326-dfacc2a758ab,de,05.09.2025
Patchwork Banner,BLB,Bloomburrow,247,normal,uncommon,1,96097,a8a982c8-bc08-44ba-b3ed-9e4b124615d6,de,05.09.2025
Conduct Electricity,BLB,Bloomburrow,130,normal,common,1,95906,2f373dd6-2412-453c-85ba-10230dfe473a,de,05.09.2025
Salvation Swan,BLB,Bloomburrow,297,normal,rare,1,95637,f25e2bd6-c95b-422f-b6c2-d687c0745ecb,de,05.09.2025
For the Common Good,BLB,Bloomburrow,172,normal,rare,1,95912,3ec72a27-b622-47d7-bdf3-970ccaef0d2a,de,05.09.2025
Dazzling Denial,BLB,Bloomburrow,45,normal,common,1,96369,8739f1ac-2e57-4b52-a7ff-cc8df5936aad,de,05.09.2025
Brave-Kin Duo,BLB,Bloomburrow,3,normal,common,1,95824,b8dd4693-424d-4d6e-86cf-24401a23d6b1,de,05.09.2025
Scales of Shale,BLB,Bloomburrow,110,normal,common,1,95955,9ae14276-dbbd-4257-80e9-accd6c19f5b2,de,05.09.2025
Bellowing Crier,BLB,Bloomburrow,42,normal,common,1,96119,ca2215dd-6300-49cf-b9b2-3a840b786c31,de,05.09.2025
Hunter's Talent,BLB,Bloomburrow,179,normal,uncommon,1,95847,e9a31863-9649-4a4f-99e4-c93729938bd7,de,05.09.2025
Blacksmith's Talent,BLB,Bloomburrow,125,normal,uncommon,1,96029,4bb318fa-481d-40a7-978e-f01b49101ae0,de,05.09.2025
Veteran Guardmouse,BLB,Bloomburrow,237,normal,common,1,95771,3db43c46-b616-4ef8-80ed-0fab345ab3d0,de,05.09.2025
"Zoraline, Cosmos Caller",BLB,Bloomburrow,242,normal,rare,1,95879,b7f99fd5-5298-4b27-923d-9d31203c931a,de,05.09.2025
Banishing Light,BLB,Bloomburrow,1,normal,common,1,96011,25a06f82-ebdb-4dd6-bfe8-958018ce557c,de,05.09.2025
Fish,TFDN,Foundations Tokens,10,normal,common,1,101505,44057462-40b7-4709-afac-2ce03d53d525,de,05.09.2025
Food,TBLB,Bloomburrow Tokens,27,normal,common,1,95740,0dce2241-e58b-41d4-b57c-9794fc8ee004,de,05.09.2025
Manifold Mouse,TBLB,Bloomburrow Tokens,18,normal,common,1,95886,f5067c54-0f31-40e6-9ead-5d0183c9f00a,de,05.09.2025
Daggerfang Duo,BLB,Bloomburrow,89,normal,common,2,96468,cea2bb34-e328-44fb-918a-72208c9457e4,de,05.09.2025
Mabel's Mettle,BLB,Bloomburrow,21,normal,uncommon,2,95872,5cfcf83f-089c-4e35-855e-b61b98bb1cd8,de,05.09.2025
Three Tree Rootweaver,BLB,Bloomburrow,198,normal,common,2,96469,d1ab6e14-26e0-4174-b5c6-bc0f5c26b177,de,05.09.2025
Haywire Mite,DSC,Duskmourn: House of Horror Commander,247,normal,uncommon,1,99088,286f4d3a-6b38-404f-aaea-a1d3694f4fe6,en,28.05.2026
