Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Language,Added date
"Invasion of Theros // Ephara, Ever-Sheltering",MOM,March of the Machine,23,normal,rare,1,81062,433e9f1c-9d6c-4c7e-89d0-79595b4331f2,en,05.09.2025
"Tetsuko Umezawa, Fugitive",MUL,Multiverse Legends,12,normal,uncommon,1,81645,469beb59-1e57-474e-9dcf-9c13957cbfdd,en,05.09.2025
Wind-Scarred Crag,MOM,March of the Machine,276,normal,common,1,80456,7f2642cd-e3cc-4aab-8c00-4987284509b3,en,05.09.2025
Expedition Lookout,MOM,March of the Machine,56,normal,common,1,81393,7e14dfd2-5805-46ef-bd19-dab7ac23fbce,en,05.09.2025
Zhalfirin Shapecraft,MOM,March of the Machine,87,normal,common,1,81463,e446a380-0316-46f7-8ac9-22bce773b35f,en,05.09.2025
Surge of Salvation,MOM,March of the Machine,41,normal,uncommon,1,81059,41d25ee5-0348-4206-bb6a-ccb0a599ac87,en,05.09.2025
Tandem Takedown,MOM,March of the Machine,208,normal,uncommon,1,81003,0eb51be0-6a2e-464a-86d1-aa36179c8c18,en,05.09.2025
Ravenous Sailback,MOM,March of the Machine,202,normal,uncommon,1,81179,a225cb30-9f3e-4cfa-bdd6-a7c73c95ea2b,en,05.09.2025
Order of the Mirror // Order of the Alabaster Host,MOM,March of the Machine,72,normal,common,1,81307,103295ed-5ddc-4528-8848-4fd2cfec4b88,en,05.09.2025
Invasion of Eldraine // Prickle Faeries,MOM,March of the Machine,113,normal,uncommon,1,81153,92f5b177-b0c6-4573-b860-f75dad1941bd,en,05.09.2025
Xerex Strobe-Knight,MOM,March of the Machine,85,normal,uncommon,1,81251,e38a32bc-133d-43d1-a6e3-80d39fe53d32,en,05.09.2025
"Keruga, the Macrosage",MUL,Multiverse Legends,48,normal,rare,1,81397,814cd870-a4da-4987-a69b-5ba6cee136c1,en,05.09.2025
Complete the Circuit,MOM,March of the Machine,52,normal,rare,1,81229,cdf5de96-9418-48f1-a18e-01a0108c4f97,en,05.09.2025
Furtive Analyst,MOM,March of the Machine,59,normal,common,1,81416,98c55aff-baed-4fb5-a490-abd59b8df5e7,en,05.09.2025
Burning Sun's Fury,MOM,March of the Machine,133,normal,common,1,81317,2731e181-f59c-446c-bb86-8f93bfbb10e9,en,05.09.2025
Meeting of Minds,MOM,March of the Machine,66,normal,common,1,81355,508b8650-c283-4e54-abdc-32ec2fb1ee34,en,05.09.2025
Shatter the Source,MOM,March of the Machine,164,normal,common,1,81295,032720a1-410b-4638-9294-35fd8e27375f,en,05.09.2025
Fearless Skald,MOM,March of the Machine,138,normal,uncommon,1,81074,4e317d1d-3f20-4f0d-8b1e-31df351e8f83,en,05.09.2025
Thunderhead Squadron,MOM,March of the Machine,81,normal,common,1,81406,8eaa0946-591f-4136-9d8a-e56934151383,en,05.09.2025
Mirror-Shield Hoplite,MOM,March of the Machine,247,normal,uncommon,1,81069,49a5e7de-43cc-488b-99a4-7d173b42d5dc,en,05.09.2025
"Jegantha, the Wellspring",MUL,Multiverse Legends,44,normal,rare,1,81078,51b8d3a9-2b2b-4b14-8886-459cd83ae4e6,en,05.09.2025
Voldaren Thrillseeker,MOM,March of the Machine,171,normal,rare,1,81021,1dbcd466-fb99-4388-a118-4534b85544f0,en,05.09.2025
Ichor Shade,MOM,March of the Machine,112,normal,common,1,81306,0fd86fbf-eac2-456b-b4bb-437ff9be9b58,en,05.09.2025
Swamp,UST,Unstable,214,normal,common,1,3029,f108b0fb-420a-422d-ae85-9a99c0f73169,en,05.09.2025
Skyclave Aerialist // Skyclave Invader,MOM,March of the Machine,78,normal,uncommon,1,81228,cd1c8e1a-bd38-47a2-a55a-682ebaede960,en,05.09.2025
Elemental,TMOM,March of the Machine Tokens,9,normal,common,1,81573,28a7a9b0-d823-4b34-829f-ade81fc141e0,en,05.09.2025
Dinosaur,TMOM,March of the Machine Tokens,7,normal,common,1,82077,50b6ea55-c976-40e7-aa09-5ba77688bfe9,en,05.09.2025
Incubator // Phyrexian,TMOM,March of the Machine Tokens,16,normal,common,1,81227,cca1decc-90fd-4df8-997e-52f8789032f8,en,05.09.2025
Bonded Herdbeast // Plated Kilnbeast,MOM,March of the Machine,178,normal,common,2,81371,61972ddb-3421-4f22-a47a-89cea944dd02,en,05.09.2025
Sunder the Gateway,MOM,March of the Machine,39,normal,common,1,81314,194ad785-21bb-4ce6-8776-31c67259fb99,de,01.10.2025
Converter Beast,MOM,March of the Machine,180,normal,common,1,81315,1bdd3ecb-8c11-4a4c-a503-bc29f79a9dcb,de,01.10.2025
Marauding Dreadship,MOM,March of the Machine,153,normal,common,1,81311,15625d6a-3844-4d23-ab35-ee3c3508db8d,de,01.10.2025
Phyrexian Awakening,MOM,March of the Machine,30,normal,uncommon,1,81102,6b9ed068-b6bb-4c9e-a8c9-56aa9b62037a,de,01.10.2025
Gift of Compleation,MOM,March of the Machine,106,normal,uncommon,1,81163,97e08244-bbdb-402a-8dde-93e17d989467,de,01.10.2025
Infected Defector,MOM,March of the Machine,18,normal,common,1,81318,2777f8b5-2f8e-4cb8-9206-8a4978488657,de,01.10.2025
"Fynn, the Fangbearer",MUL,Multiverse Legends,26,normal,uncommon,1,81783,837e18d9-a5a6-4a0c-a604-9374d5b0dea4,de,01.10.2025
Invasion of Zendikar // Awakened Skyclave,MOM,March of the Machine,194,normal,uncommon,1,81151,8fed056f-a8f5-41ec-a7d2-a80a238872d1,de,01.10.2025
Captive Weird // Compleated Conjurer,MOM,March of the Machine,49,normal,uncommon,1,81108,70668650-0fb1-4486-a4e6-ab9a12be5626,de,01.10.2025
Rampaging Raptor,MOM,March of the Machine,160,normal,rare,1,81097,64b80ddb-ce55-4ebc-b587-77843abc8bad,de,01.10.2025
Flywheel Racer,MOM,March of the Machine,259,normal,common,1,81448,c694485d-a753-4e55-929c-d8e4a53c7d08,de,01.10.2025
Traumatic Revelation,MOM,March of the Machine,127,normal,common,1,81085,59d40511-c9ff-466c-8eb9-cc7afc5c2eab,de,01.10.2025
Tarkir Duneshaper // Burnished Dunestomper,MOM,March of the Machine,43,normal,common,1,81478,fdc37acc-05ba-4457-8a03-d635497bfb1b,de,01.10.2025
Furtive Analyst,MOM,March of the Machine,59,normal,common,1,81416,98c55aff-baed-4fb5-a490-abd59b8df5e7,de,01.10.2025
Corruption of Towashi,MOM,March of the Machine,53,normal,uncommon,1,81002,0e896a87-2a93-488c-a0c9-0bed8404da44,de,01.10.2025
Tenured Oilcaster,MOM,March of the Machine,126,normal,common,1,81374,65721bc1-87fa-45b9-8b45-ee77c1aab6ac,de,01.10.2025
Phyrexian Archivist,MOM,March of the Machine,262,normal,common,1,81410,93960b5e-b13c-4f7d-a826-8aad6bd210b4,de,01.10.2025
Tangled Skyline,MOM,March of the Machine,209,normal,uncommon,1,82012,e08e0ef1-a8e0-4c0a-a996-3eee89e37fee,de,01.10.2025
"Seizan, Perverter of Truth",MUL,Multiverse Legends,15,normal,rare,1,81983,d6716f24-6b25-4a64-bb52-b6eec7f91180,de,01.10.2025
Invasion of Ergamon // Truga Cliffcharger,MOM,March of the Machine,233,normal,uncommon,1,81437,b3e0fc49-f765-4bd1-a2b9-23e703388b50,de,01.10.2025
Kogla and Yidaro,MOM,March of the Machine,244,normal,rare,1,81206,b760ebdf-bea6-4c43-a187-4a02ebf95ebf,de,01.10.2025
Assimilate Essence,MOM,March of the Machine,47,normal,common,1,81472,f6ee12ba-0e6c-485a-a1ff-61726ed72fea,de,01.10.2025
Beamtown Beatstick,MOM,March of the Machine,131,normal,common,1,81026,2443cb94-b27e-4a96-93cb-ac7880149bcc,de,01.10.2025
Iridescent Blademaster,MOM,March of the Machine,195,normal,common,1,81337,3fee189f-539f-48fa-b217-4b2599375364,de,01.10.2025
Harried Artisan // Phyrexian Skyflayer,MOM,March of the Machine,143,normal,uncommon,1,81114,73e92389-4bd2-492e-b4d6-d7cb6baedc41,de,01.10.2025
Storm the Seedcore,MOM,March of the Machine,206,normal,uncommon,1,81213,bf989a4d-3209-4071-b6e9-d2b99372ec10,de,01.10.2025
Kami of Whispered Hopes,MOM,March of the Machine,196,normal,uncommon,1,81087,5c644650-3861-4a78-9e39-a413b073ddac,de,01.10.2025
Invasion of Mercadia // Kyren Flamewright,MOM,March of the Machine,147,normal,uncommon,1,81055,407d6723-bf58-403e-b2ac-ba52c51d356f,de,01.10.2025
Invasion of Azgol // Ashen Reaper,MOM,March of the Machine,232,normal,uncommon,1,81197,ae2e1244-f05b-45f9-8afc-59f190524798,de,01.10.2025
Rowan's Talent,MOC,March of the Machine Commander,77,normal,rare,1,81340,43e4ca86-0ba5-457c-bd18-9c4cc63e47d3,de,01.10.2025
Eyes of Gitaxias,MOM,March of the Machine,57,normal,common,1,81446,c4303347-3fbd-4bbd-ab3f-e7ddbe0e0a9d,de,01.10.2025
Into the Fire,MOM,March of the Machine,144,normal,rare,1,81135,80f649bb-b163-44ae-801f-8884143c407f,de,01.10.2025
"Rona, Sheoldred's Faithful",MUL,Multiverse Legends,58,normal,uncommon,1,81805,8eaeb2b7-ad2d-4e00-b37a-06963ae41bb2,de,01.10.2025
Golden-Scale Aeronaut,MOM,March of the Machine,15,normal,common,1,81403,8b2f3c52-8d6a-411a-aa62-cbb08a144351,de,01.10.2025
Hangar Scrounger,MOM,March of the Machine,142,normal,common,1,81443,c2551b01-4d88-47f3-b54d-96ec03e093f8,de,01.10.2025
Consuming Aetherborn,MOM,March of the Machine,97,normal,common,1,81384,7311ade8-eb75-40f8-b018-668762aa3b77,de,01.10.2025
"Obosh, the Preypiercer",MUL,Multiverse Legends,54,normal,rare,1,81346,4a0116c9-ee0f-435a-a599-96cc04a994b3,de,01.10.2025
Invasion of Pyrulea // Gargantuan Slabhorn,MOM,March of the Machine,240,normal,uncommon,1,81077,50180fda-6d67-41e9-8b2b-2e7c5876b8ab,de,01.10.2025
"Invasion of Kaladesh // Aetherwing, Golden-Scale Flagship",MOM,March of the Machine,234,normal,uncommon,1,81075,4f7231f6-8adc-4a68-9984-e56b974c087b,de,01.10.2025
Rampaging Geoderm,MOM,March of the Machine,251,normal,uncommon,1,81188,a973e70f-9e3e-47a3-94b9-7bb8a198a438,de,01.10.2025
Botanical Brawler,MOM,March of the Machine,220,normal,uncommon,1,81162,977c15c9-2aad-4d1d-86a6-1f9d78ad7af6,de,01.10.2025
Bonded Herdbeast // Plated Kilnbeast,MOM,March of the Machine,178,normal,common,1,81371,61972ddb-3421-4f22-a47a-89cea944dd02,de,01.10.2025
Invasion of Arcavios // Invocation of the Founders,MOM,March of the Machine,61,normal,rare,1,81019,1c3f661d-b9f7-48e7-afe3-3eaea1022bc1,de,01.10.2025
Thunderhead Squadron,MOM,March of the Machine,81,normal,common,1,81406,8eaa0946-591f-4136-9d8a-e56934151383,de,01.10.2025
Monk,TMOM,March of the Machine Tokens,1,normal,common,1,82083,d27b3b91-8bef-4d3c-84ef-5015ca9e472c,de,01.10.2025
Incubator // Phyrexian,TEOC,Edge of Eternities Commander Tokens,15,normal,common,1,107325,c5229eb0-9356-43a6-9b1b-6366f3c1e405,de,01.10.2025
