Name,Set code,Language,Quantity
Neglected Heirloom // Ashmouth Blade,INR,en,2
Neonate's Rush,INR,en,3
Niblis of the Urn,INR,en,1
Noose Constrictor,INR,en,1
"Odric, Lunarch Marshal",INR,de,1
"Odric, Lunarch Marshal",INR,en,1
Olivia Voldaren,INR,en,1
Olivia's Dragoon,INR,en,2
Overcharged Amalgam,INR,en,1
Pack Guardian,INR,de,1
Pack Guardian,INR,en,1
Rally the Peasants,INR,en,1
Reckless Scholar,INR,de,1
Reckless Scholar,INR,en,2
Reforge the Soul,INR,en,1
Restoration Angel,INR,en,1
Rise from the Tides,INR,de,1
Rise from the Tides,INR,en,1
Runebound Wolf,INR,en,1
Sanitarium Skeleton,INR,en,2
Savage Alliance,INR,en,1
Scorned Villager // Moonscarred Werewolf,INR,en,2
Seize the Storm,INR,de,1
Seize the Storm,INR,en,2
Sever the Bloodline,INR,en,2
Shrill Howler // Howling Chorus,INR,en,1
Siege Zombie,INR,de,1
Siege Zombie,INR,en,3
Smoldering Werewolf // Erupting Dreadwolf,INR,en,1
Soul Separator,INR,en,2
Soul-Guide Gryff,INR,en,2
Soulcipher Board // Cipherbound Spirit,INR,de,1
Soulcipher Board // Cipherbound Spirit,INR,en,1
Spectral Shepherd,INR,de,1
Spectral Shepherd,INR,en,1
Spell Queller,INR,de,1
Spell Queller,INR,en,1
Spider,TINR,en,1
Spider Spawning,INR,en,2
Spirit,TINR,de,1
Splinterfright,INR,en,2
Spontaneous Mutation,INR,en,1
Stensia Masquerade,INR,en,1
Stitched Mangler,INR,en,2
Stitcher's Graft,INR,en,1
Stormcarved Coast,INR,de,1
Strength of Arms,INR,de,2
Strength of Arms,INR,en,1
Stromkirk Occultist,INR,en,1
Subjugator Angel,INR,en,2
Summary Dismissal,INR,en,1
Sundown Pass,INR,en,1
Syncopate,INR,de,1
Syncopate,INR,en,1
The Meathook Massacre,INR,en,1
Thermo-Alchemist,INR,en,1
Think Twice,INR,de,1
Thraben Inspector,INR,en,6
Tower Geist,INR,de,1
Tower Geist,INR,en,2
Town Gossipmonger // Incited Rabble,INR,de,1
Tragic Slip,INR,en,2
Travel Preparations,INR,en,1
Traveler's Amulet,INR,en,3
Traverse the Ulvenwald,INR,en,1
Triskaidekaphobia,INR,en,1
Twinblade Geist // Twinblade Invocation,INR,de,1
Twinblade Geist // Twinblade Invocation,INR,en,1
Ulvenwald Mysteries,INR,en,1
Uncaged Fury,INR,en,2
Unnatural Growth,INR,en,1
Valorous Stance,INR,en,1
Vampire,TINR,en,2
Vilespawn Spider,INR,en,1
Village Messenger // Moonrise Intruder,INR,de,1
Village Messenger // Moonrise Intruder,INR,en,1
Village Rites,INR,en,1
Villagers of Estwald // Howlpack of Estwald,INR,en,3
Voice of the Blessed,INR,en,1
Voldaren Bloodcaster // Bloodbat Summoner,INR,en,1
Voldaren Duelist,INR,de,1
Voldaren Duelist,INR,en,1
Voldaren Epicure,INR,de,1
Voldaren Epicure,INR,en,1
Wandering Mind,INR,en,1
Wild Hunger,INR,en,1
Wild-Field Scarecrow,INR,en,2
Wolf,TINR,en,2
Wretched Gryff,INR,de,1
Wretched Gryff,INR,en,3
Wretched Throng,INR,de,1
Wretched Throng,INR,en,2
Young Wolf,INR,en,3
Zombie,TINR,en,1
