Name,Set code,Language,Quantity
Festering Thicket,EOC,de,1
Fields of Strife,SOS,de,2
Final Act,M3C,de,1
Flashback,SOS,de,1
Flow State,SOS,de,1
Follow the Lumarets,SOS,de,1
Food,TNCC,de,1
Forum of Amity,SOS,de,1
Fractal,TSOS,de,6
Fractal Mascot,SOS,de,2
Fractalize,SOS,de,1
Fungus Beast,TSOC,de,2
Garrison Excavator,SOS,de,1
Giant Growth,SOA,ja,2
Gilded Goose,BLC,de,1
Glorious Decay,SOS,de,1
Goat,TSOC,de,2
Goblin Glasswright // Craft with Pride,SOS,de,2
"Gorma, the Gullet",SOC,de,1
Graduation Day,SOS,de,1
Grapple with Death,SOS,de,1
Grim Backwoods,DSC,de,1
Group Project,SOS,de,1
Growth Curve,SOS,de,1
"Gyome, Master Chef",C21,de,1
Harmonized Trio // Brainstorm,SOS,de,1
Haunted Mire,TDC,de,1
Haywire Mite,DSC,de,1
Heated Argument,SOS,de,1
High Market,AFC,de,1
Honorbound Page // Forum's Favor,SOS,de,1
Hydro-Channeler,SOS,de,1
Immoral Bargain,SOC,de,1
Impractical Joke,SOS,de,1
Infernal Grasp,ECC,de,1
Informed Inkwright,SOS,de,1
Inkling,TSOS,de,1
Inkshape Demonstrator,SOS,de,1
"Jadar, Ghoulcaller of Nephalia",MID,de,1
"Jadzi, Steward of Fate // Oracle's Gift",SOS,de,1
Joined Researchers // Secret Rendezvous,SOS,de,1
Killian's Confidence,SOS,de,1
Lattice Library,SOC,de,1
Lecturing Scornmage,SOS,de,1
Llanowar Wastes,EOC,de,1
Mage Tower Referee,SOS,de,1
Magus of the Library,SPG,de,1
Masterful Flourish,SOS,de,1
Matterbending Mage,SOS,de,1
"Mazirek, Kraul Death Priest",EOC,de,1
Melancholic Poet,SOS,de,1
Merchant of Venom,SOC,de,2
"Mica, Reader of Ruins",SOS,de,1
Moldervine Reclamation,BLC,de,1
Morbid Opportunist,TDC,de,1
Mortality Spear,STX,de,1
Mycoloth,CMA,de,1
Necroblossom Snarl,DSC,de,1
Nether Traitor,TSR,de,1
Night's Whisper,ECC,de,1
Noxious Newt,SOS,de,1
Ohran Frostfang,OTC,de,1
Ominous Harvest,SOC,de,1
Ophiomancer,SOC,de,1
Oracle's Restoration,SOS,de,2
Paradox Gardens,SOS,de,2
Path of Ancestry,ECC,de,1
Pawn of Ulamog,C17,de,1
Pest,TSOC,de,3
Pest,TSOS,de,1
Pest Infestation,EOC,de,1
Pest Mascot,SOS,de,1
Pest Rescuer,SOC,de,1
Pestbrood Sloth,SOS,de,1
Petrified Hamlet,SOS,de,1
Pick Your Poison,SOA,de,1
Pigment Wrangler // Striking Palette,SOS,de,1
Plumb the Forbidden,BLC,de,1
Postmortem Professor,SOS,de,1
Potioner's Trove,SOS,de,1
Practiced Scrollsmith,SOS,de,1
Priest of Forgotten Gods,RVR,de,1
"Primo, the Indivisible",TDSK,de,1
Prismari Charm,SOS,de,1
"Prismari, the Inspiration",SOS,de,1
Procrastinate,SOS,de,1
Pterafractyl,SOS,de,1
Pull from the Grave,SOS,de,1
Pursue the Past,SOS,de,1
Quick Study,SOS,de,1
Rabid Attack,SOS,de,1
Rancorous Archaic,SOS,de,1
Rapier Wit,SOS,de,1
Rehearsed Debater,SOS,de,1
Render Speechless,SOS,de,1
Repel Calamity,SOA,de,1
Restoration Seminar,SOS,de,1
Return the Favor,SOA,de,1
Ribtruss Roaster,SOC,de,1
Royal Treatment,SOA,ja,1
Rubble Rouser,SOS,de,1
Run Behind,SOS,de,2
Sakura-Tribe Elder,DSC,de,1
Saproling,TWOC,de,3
Scathing Shadelock // Venomous Words,SOS,de,1
Send in the Pest,SOS,de,1
Shamanic Revelation,SOA,de,1
Shattered Acolyte,SOS,de,1
Shopkeeper's Bane,SOS,de,1
Skycoach Waypoint,SOS,de,1
Sleight of Hand,SOA,de,1
Smothering Abomination,BFZ,de,1
Snake // Zombie,CC2,de,1
Snarl Song,SOS,de,1
Sneering Shadewriter,SOS,de,1
Snooping Page,SOS,de,1
Social Snub,SOS,de,1
Sol Ring,SOC,de,1
Spectacular Skywhale,SOS,de,1
Spirit,TSOS,de,5
Spirit Mascot,SOS,de,1
Spiritcall Enthusiast // Scrollboost,SOS,de,1
Springbloom Druid,EOC,de,1
Stadium Tidalmage,SOS,de,1
Stensian Sanguinist // Exsanguinate,SOC,de,1
Stirring Honormancer,SOS,de,1
Stock Up,SOA,de,1
Stone Docent,SOS,de,3
Strixhaven Skycoach,SOS,de,1
Studious First-Year // Rampant Growth,SOS,de,1
Study Hall,C21,de,1
Suspend Aggression,SOS,de,1
Tablet of Discovery,SOS,de,1
Tackle Artist,SOS,de,1
Teacher's Pest,SOS,de,2
Temple of Malady,TDC,de,1
Tendershoot Dryad,SOC,de,1
Tenured Concocter,SOS,de,1
Terramorphic Expanse,SOS,de,2
Textbook Tabulator,SOS,de,1
Titan's Grave,SOS,de,1
Tome Blast,SOS,de,2
Toxic Deluge,SOC,de,1
Treasure,TSOS,de,1
Trudge Garden,C21,de,1
Turbulent Fen,SOC,de,1
Twilight Mire,EOC,de,1
Ulna Alley Shopkeep,SOS,de,2
Umbral Collar Zealot,EOE,de,1
Veil of Summer,SOA,de,1
Veinwitch Coven,OTC,de,1
Vernal Fen,EOC,de,1
Viridescent Bog,EOC,de,1
Viscera Seer,TDC,de,1
Visionary's Dance,SOS,de,1
Wander Off,SOS,de,1
Wight of the Reliquary,MH3,de,1
Wild Hypothesis,SOS,de,1
Wilt in the Heat,SOS,de,2
Wisdom of Ages,SOS,de,1
Witch of the Moors,OTC,de,1
Witherbloom Campus,STX,de,1
Witherbloom Charm,SOS,de,1
Witherbloom Command,STX,de,1
Woe Strider,TDC,de,1
Woodland Cemetery,TDC,de,1
Worm,TSOC,de,3
"Yahenni, Undying Partisan",TDC,de,1
Zealous Lorecaster,SOS,de,2
Zombie,TDRC,de,1
Zulaport Cutthroat,BLC,de,1
