Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Language,Added date
The Flood of Mars,WHO,Doctor Who,45,normal,rare,1,87603,8c3474c4-9466-46fc-8327-50950d75e79f,de,05.04.2025
"The Master, Formed Anew",WHO,Doctor Who,143,normal,rare,1,87725,a85edffb-37ce-45ca-b8d2-ddbbbee3b571,de,05.04.2025
"The Master, Gallifrey's End",WHO,Doctor Who,144,normal,rare,1,87542,7efb5dd0-abc4-4741-9d90-d8d93b03cf21,de,05.04.2025
"The Master, Mesmerist",WHO,Doctor Who,145,normal,rare,1,87503,772306d4-63d1-4d90-8c1b-4e4d6edb9aab,de,05.04.2025
"The Master, Multiplied",WHO,Doctor Who,146,normal,rare,1,87546,7f734ca0-91bc-4496-9bd7-2d09415e850f,de,05.04.2025
The Rani,WHO,Doctor Who,149,normal,rare,1,86994,01b44c52-b3a3-4954-adcc-53b79921ea24,de,05.04.2025
The Sound of Drums,WHO,Doctor Who,97,normal,rare,1,87398,5ff2141a-a3ed-4ad0-9338-560502b1c85c,de,05.04.2025
The Toymaker's Trap,WHO,Doctor Who,72,normal,rare,1,87218,381de078-6eac-462c-b6d9-095779279d42,de,05.04.2025
The Valeyard,WHO,Doctor Who,165,normal,rare,1,86972,d63218a4-afaf-4ad8-9ca4-4f9af87877b9,de,05.04.2025
This Is How It Ends,WHO,Doctor Who,70,normal,rare,1,87147,250f6265-c0c8-4f51-bea8-408caf0a58d8,de,05.04.2025
Thought Vessel,DSC,Duskmourn: House of Horror Commander,256,normal,common,1,99206,71b11bf4-35ab-4028-961f-5180a12dac82,de,05.04.2025
Thriving Moor,DSC,Duskmourn: House of Horror Commander,317,normal,common,1,99201,7057e66a-8b5d-40d1-a685-124a8e0623c3,de,05.04.2025
Time Reaper,WHO,Doctor Who,71,normal,rare,1,87941,da05bca9-a756-4492-b085-221daa384a93,de,05.04.2025
Vashta Nerada,WHO,Doctor Who,73,normal,rare,1,87600,8bb2765f-4016-4e41-9db4-5ad463faceab,de,05.04.2025
Vislor Turlough,WHO,Doctor Who,74,normal,rare,1,88063,f25ec946-036b-480a-bab6-c4102e5c31db,de,05.04.2025
Wayfarer's Bauble,M3C,Modern Horizons 3 Commander,315,normal,common,1,94740,45794583-7f65-48e4-8d91-b2f8994c4215,de,05.04.2025
Weeping Angel,WHO,Doctor Who,168,normal,rare,1,86975,e0fd7b66-28f1-407b-bd60-6bcc577288cb,de,05.04.2025
Wound Reflection,2XM,Double Masters,113,normal,rare,1,51846,2b14a82c-877a-445f-8910-33aaa6fe3d15,de,05.04.2025
Zygon Infiltrator,WHO,Doctor Who,63,normal,uncommon,1,87477,71b5538b-4561-4929-8e1c-9763e75cad0e,de,05.04.2025
Treasure,TWHO,Doctor Who Tokens,31,normal,common,1,87504,77825935-2f71-4bd1-8ec7-9e8be26853c0,de,05.04.2025
Dalek,TWHO,Doctor Who Tokens,12,normal,common,5,86980,f176f6ec-1ff8-4cd4-b7a6-b95830532f6a,de,05.04.2025
Alien Angel,TWHO,Doctor Who Tokens,11,normal,common,4,87787,b65e872a-ba16-4df2-9214-60019fd6456a,de,05.04.2025
Clue,TWHO,Doctor Who Tokens,23,normal,common,2,86959,a2c5cf37-da4d-481f-a7d6-975a05798201,de,05.04.2025
Mark of the Rani,TWHO,Doctor Who Tokens,15,normal,common,3,87515,7a4c1206-c36f-4fb4-9014-e8a822c97085,de,05.04.2025
Cyberman,TWHO,Doctor Who Tokens,24,normal,common,3,86955,9bc273b8-05bb-4c8f-92b1-c178d4bbadb0,de,05.04.2025
Copy,TWHO,Doctor Who Tokens,1,normal,common,2,87609,8cd96dce-0cc4-4417-bec1-863b2c44f844,de,05.04.2025
The Second Doctor,WHO,Doctor Who,553,normal,rare,1,87954,dbcdf625-d257-48b8-8714-f49d99135706,de,05.04.2025
Desolate Lighthouse,WHO,Doctor Who,271,normal,rare,1,87878,cb9a7223-20ce-4802-93f5-be41dcce1c15,de,05.04.2025
