Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Language,Added date
Arwen's Gift,LTR,The Lord of the Rings: Tales of Middle-earth,39,normal,common,1,82969,30e1ec49-ad4f-4623-aeeb-dba07d6e6251,de,01.03.2025
Glorious Gale,LTR,The Lord of the Rings: Tales of Middle-earth,51,normal,common,1,83178,6e1057de-5710-415c-9a51-1d8bd86021a3,de,01.03.2025
Horses of the Bruinen,LTR,The Lord of the Rings: Tales of Middle-earth,55,normal,uncommon,1,83659,f7725dc2-2654-4ffb-b6b3-510ae64ec6af,de,01.03.2025
Pelargir Survivor,LTR,The Lord of the Rings: Tales of Middle-earth,64,normal,common,1,83384,aa59141a-4645-4316-b714-bbf2c139786e,de,01.03.2025
Scroll of Isildur,LTR,The Lord of the Rings: Tales of Middle-earth,69,normal,rare,1,82894,195821f4-ba3d-4412-930f-f3656b319dfd,de,01.03.2025
Elvish Mariner,LTR,The Lord of the Rings: Tales of Middle-earth,283,normal,rare,1,83199,7604d357-4196-421f-a5c3-c7cbe79f35cb,de,01.03.2025
"Elrond, Lord of Rivendell",LTR,The Lord of the Rings: Tales of Middle-earth,49,normal,uncommon,1,83369,a62a5e55-fa1b-4c70-9293-740dd513d52e,de,01.03.2025
Willow-Wind,LTR,The Lord of the Rings: Tales of Middle-earth,76,normal,common,1,82844,0adc3bff-0eb1-40e9-b954-5515babd07a3,de,01.03.2025
Nimble Hobbit,LTR,The Lord of the Rings: Tales of Middle-earth,23,normal,common,1,83479,c4cd0756-7bf3-4cb6-9687-1f9346b0bb92,de,01.03.2025
Eastfarthing Farmer,LTR,The Lord of the Rings: Tales of Middle-earth,8,normal,common,1,82944,26bb65ba-d605-4b79-a700-4a08ec5a90b4,de,01.03.2025
Reprieve,LTR,The Lord of the Rings: Tales of Middle-earth,26,normal,uncommon,1,82902,1bd3fa8a-6c50-4f7f-9ae3-0810eec5e3db,de,01.03.2025
Hobbit's Sting,LTR,The Lord of the Rings: Tales of Middle-earth,20,normal,common,1,82820,019eab42-9e0c-4958-ac97-74d3db5580f3,de,01.03.2025
Took Reaper,LTR,The Lord of the Rings: Tales of Middle-earth,35,normal,common,1,82913,1da7fc15-f894-496e-ba18-a02d42e9bedc,de,01.03.2025
Samwise the Stouthearted,LTR,The Lord of the Rings: Tales of Middle-earth,28,normal,uncommon,1,82922,214c270e-29ca-4d69-bea6-9252ae7707ad,de,01.03.2025
Rosie Cotton of South Lane,LTR,The Lord of the Rings: Tales of Middle-earth,27,normal,uncommon,1,83198,75338f49-1f02-4333-87e4-5779ef14e688,de,01.03.2025
Slip On the Ring,LTR,The Lord of the Rings: Tales of Middle-earth,31,normal,common,1,82961,2e20c2b8-ffe3-4d14-8588-f89719358e3d,de,01.03.2025
Horn of Gondor,LTR,The Lord of the Rings: Tales of Middle-earth,240,normal,rare,1,83400,b14eaeec-d7ce-462a-90d3-2ae5ff605fdb,de,01.03.2025
"Saradoc, Master of Buckland",LTR,The Lord of the Rings: Tales of Middle-earth,282,normal,rare,1,83372,a65a1fb5-cc2c-4556-b109-05c3d966ded9,de,01.03.2025
Escape from Orthanc,LTR,The Lord of the Rings: Tales of Middle-earth,12,normal,common,1,83644,f4ff3330-dcca-4435-87e7-871be91a68b0,de,01.03.2025
Bill the Pony,LTR,The Lord of the Rings: Tales of Middle-earth,3,normal,uncommon,1,83328,9ac68519-ed7f-4f38-9549-c02975f88eed,de,01.03.2025
Battle-Scarred Goblin,LTR,The Lord of the Rings: Tales of Middle-earth,115,normal,common,1,83436,b91859de-1983-4c9c-a9e6-289c7dba1eb4,de,01.03.2025
"Gimli, Counter of Kills",LTR,The Lord of the Rings: Tales of Middle-earth,129,normal,uncommon,1,82948,28b41c48-0715-49d9-98e5-e82b706da816,de,01.03.2025
"Fear, Fire, Foes!",LTR,The Lord of the Rings: Tales of Middle-earth,125,normal,uncommon,1,82995,37be98a4-0cba-46b4-be93-a9805fe77160,de,01.03.2025
Gimli's Fury,LTR,The Lord of the Rings: Tales of Middle-earth,131,normal,common,1,83627,efde011d-8732-49b3-9204-8b114a3d81ba,de,01.03.2025
Erebor Flamesmith,LTR,The Lord of the Rings: Tales of Middle-earth,122,normal,common,1,83086,552730c5-e3a6-468f-91b2-82c272dda400,de,01.03.2025
Swarming of Moria,LTR,The Lord of the Rings: Tales of Middle-earth,150,normal,common,1,82842,0a1bd073-4351-4c56-9b07-4430d0d83084,de,01.03.2025
"Grishnákh, Brash Instigator",LTR,The Lord of the Rings: Tales of Middle-earth,134,normal,uncommon,1,83136,6385e769-f805-499d-9f47-494533362152,de,01.03.2025
Olog-hai Crusher,LTR,The Lord of the Rings: Tales of Middle-earth,140,normal,common,1,83476,c33bf593-62e0-491a-a31a-328bce6d8735,de,01.03.2025
Assault on Osgiliath,LTR,The Lord of the Rings: Tales of Middle-earth,285,normal,rare,1,82934,2549b70a-6bd0-4c9b-96b7-4ab775a30cd3,de,01.03.2025
"Éomer, Marshal of Rohan",LTR,The Lord of the Rings: Tales of Middle-earth,120,normal,rare,1,82845,0bd31ce9-9551-4efe-8bd2-b97d8efbf75e,de,01.03.2025
Foray of Orcs,LTR,The Lord of the Rings: Tales of Middle-earth,128,normal,uncommon,1,83116,5fea0c66-c776-4dc7-a235-f3822521cacd,de,01.03.2025
Quarrel's End,LTR,The Lord of the Rings: Tales of Middle-earth,141,normal,common,1,83101,5a7e61a6-c602-4089-ae45-828d8e516a63,de,01.03.2025
