Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Language,Added date
Giant Growth,BRO,The Brothers' War,183,normal,common,2,75708,aeece336-e5e8-4455-a297-c3739198d011,de,01.03.2025
Survivor of Korlis,BRO,The Brothers' War,28,normal,common,2,75590,817bcc8d-a5b7-448c-a3eb-825dc65944ec,de,01.03.2025
Sigil of Valor,ORI,Magic Origins,239,normal,uncommon,1,10703,f134f242-cbb5-4a3d-bfd4-46e8b8669b4b,de,01.03.2025
Transmogrant's Crown,BRO,The Brothers' War,125,normal,rare,1,75827,dc913ed6-3032-4b45-a6c1-6a4208a7e00a,de,01.03.2025
Fallaji Dragon Engine,BRO,The Brothers' War,159,normal,uncommon,1,75903,f7761ed0-a784-4dfb-ab6c-0f4b9a411cf3,de,01.03.2025
Recruitment Officer,BRO,The Brothers' War,23,normal,uncommon,1,75754,c226656b-68d5-4df2-b313-a323a728c520,de,01.03.2025
Fallaji Vanguard,BRO,The Brothers' War,210,normal,uncommon,1,75927,ffe9ee1c-5eb3-4d63-a641-0ec5adf7b058,de,01.03.2025
Evolving Wilds,BRO,The Brothers' War,261,normal,common,1,75344,238de888-b1bd-4cce-9aa2-d0dd69ae7f0d,de,01.03.2025
Fallaji Archaeologist,BRO,The Brothers' War,48,normal,common,1,75714,b0eab397-25a6-4377-8e12-e8acef9675cf,de,01.03.2025
Emergency Weld,BRO,The Brothers' War,93,normal,common,1,75875,ec94d440-3922-4588-bf7b-d8670f81ef4e,de,01.03.2025
Ambush Paratrooper,BRO,The Brothers' War,3,normal,common,1,75793,cfa00c0e-163d-4f59-b8b9-3ee9143d27bb,de,01.03.2025
Shoot Down,BRO,The Brothers' War,190,normal,common,1,75334,20014a1c-197c-4e04-94b2-874886183e2f,de,01.03.2025
Ashnod's Intervention,BRO,The Brothers' War,85,normal,common,1,75740,bcf491db-d12b-4c58-9c05-085cac34a73e,de,01.03.2025
Deadly Riposte,FDN,Foundations,492,normal,common,1,101535,65f5804a-075b-41d8-9639-785cad5c0974,de,01.03.2025
Excavation Explosion,BRO,The Brothers' War,132,normal,common,1,75675,a169612e-f5de-4653-bc31-9ede8c5bdc75,de,01.03.2025
Titania's Command,BRO,The Brothers' War,194,normal,rare,1,75554,753567c7-c484-4c0d-8128-7710e23c428f,de,01.03.2025
Mishra's Bauble,BRR,The Brothers' War Retro Artifacts,34,normal,uncommon,1,75710,b02452bb-a049-4e86-ba2c-135803caa03d,de,01.03.2025
"Gwenna, Eyes of Gaea",BRO,The Brothers' War,185,normal,rare,1,75581,7ee387b7-18e4-41b7-aefe-f2b5954e3051,de,01.03.2025
Mishra's Research Desk,BRO,The Brothers' War,162,normal,uncommon,1,75734,bb142d99-b210-47c8-897c-be62f90d2192,de,01.03.2025
Yotian Tactician,BRO,The Brothers' War,228,normal,uncommon,1,75558,760c0369-c2e4-4bd7-a301-9f707f5f48a8,de,01.03.2025
Ashnod's Harvester,BRO,The Brothers' War,117,normal,uncommon,1,75473,58baa977-16c1-4983-8343-dbd65e98ddb7,de,01.03.2025
Citanul Stalwart,BRO,The Brothers' War,175,normal,common,1,75693,a842a945-21d9-432c-b970-6da65b16f309,de,01.03.2025
Swiftgear Drake,BRO,The Brothers' War,251,normal,common,1,75803,d5ae38a2-2f95-4750-9b59-53eb1771e5ab,de,01.03.2025
Loran's Escape,BRO,The Brothers' War,14,normal,common,1,75391,3765610d-a0c1-4de9-a81b-ffa3eb06454b,de,01.03.2025
Goblin Firebomb,FDN,Foundations,562,normal,common,1,101515,55ab3f99-9541-4100-818c-5d9e916791e4,de,01.03.2025
Curate,MKC,Murders at Karlov Manor Commander,99,normal,common,1,90413,78cd258b-431e-42f7-a938-76ebc80d528d,de,01.03.2025
Boulderbranch Golem,BRO,The Brothers' War,197,normal,common,1,75535,6e6e5338-9b95-4ac7-a57c-5efaa6423531,de,01.03.2025
Scrapwork Mutt,BRO,The Brothers' War,164,normal,common,1,75428,4742800a-4872-4c2d-b884-01e0ba16950c,de,01.03.2025
Thraxodemon,BRO,The Brothers' War,115,normal,common,1,75915,fc59ca3b-d417-4cf2-99a3-89816bf2bd09,de,01.03.2025
Ornithopter,DMR,Dominaria Remastered,233,normal,common,1,77845,305078a5-ac18-4721-bba2-3434eba5b1cf,de,01.03.2025
The Mightstone and Weakstone,BRO,The Brothers' War,238a,normal,rare,1,75269,02aea379-b444-46a3-82f4-3038f698d4f4,de,01.03.2025
Fallaji Excavation,BRO,The Brothers' War,178,normal,uncommon,1,75705,ac75c41f-82dc-4b06-a233-9b74ea177a3d,de,01.03.2025
Evangel of Synthesis,BRO,The Brothers' War,209,normal,uncommon,1,75866,e8b60003-a987-49b0-a0f8-bb825c97da4d,de,01.03.2025
Battlefield Butcher,BRO,The Brothers' War,86,normal,uncommon,1,75626,90c47e31-d4f6-46f3-94b7-1726c4a4a8eb,de,01.03.2025
Mine Worker,BRO,The Brothers' War,239,normal,common,1,75481,5aa63321-aa28-449d-a31f-869a98c5a6be,de,01.03.2025
Third Path Savant,BRO,The Brothers' War,67,normal,common,1,75567,793a51ab-59fb-424f-a315-3f63e8990322,de,01.03.2025
Mishra's Onslaught,BRO,The Brothers' War,143,normal,common,1,75876,eda82e38-c1d4-4019-8f79-f91602d941b0,de,01.03.2025
Dwarven Forge-Chanter,BRO,The Brothers' War,131,normal,common,1,75737,bbd6a95a-11b9-43aa-b293-20a3102bae71,de,01.03.2025
Gix's Caress,BRO,The Brothers' War,96,normal,common,1,75882,f1140cb9-6c48-4054-966e-5cc02aa7d5a4,de,01.03.2025
Lat-Nam Adept,BRO,The Brothers' War,56,normal,common,1,75677,a1e088de-e99f-4706-89e0-a7efdaf9403a,de,01.03.2025
Phalanx Vanguard,BRO,The Brothers' War,19,normal,common,1,75359,2abe2af7-deba-4569-822a-2d9309aeaadd,de,01.03.2025
Roc Hunter,BRO,The Brothers' War,150,normal,common,1,75484,5c8b2f2b-6f19-47f7-bb65-00665989bc30,de,01.03.2025
Military Discipline,BRO,The Brothers' War,17,normal,common,2,75640,94778e17-87c4-4765-b2f0-40455069f2c4,de,01.03.2025
Thopter,TMH3,Modern Horizons 3 Tokens,13,normal,common,1,95226,e0a7adb3-8e66-4e63-95f2-1a5f5827b676,de,01.03.2025
Copy,TBLC,Bloomburrow Commander Tokens,1,normal,common,4,96125,db388be3-ff31-4415-bc4b-de62f7223b1f,de,01.03.2025
Horror,TCMR,Commander Legends Tokens,10,normal,common,1,56267,7db68985-a1d5-4bd5-bfc6-c7208689d7df,de,01.03.2025
Bojuka Bog,DSC,Duskmourn: House of Horror Commander,265,normal,common,1,99381,e286c618-ef42-433f-ade9-0c1235a295e3,de,01.03.2025
Command Tower,M3C,Modern Horizons 3 Commander,331,normal,common,2,94722,27e36832-09ca-4070-8511-94580014c3ed,de,01.03.2025
Evolving Wilds,DSC,Duskmourn: House of Horror Commander,274,normal,common,1,99386,e524216c-ed35-49a3-868f-7ad0a0027a80,de,01.03.2025
Goldmire Bridge,MOC,March of the Machine Commander,407,normal,common,1,81596,3235954d-a1b1-4822-b177-1691347d1e58,de,01.03.2025
Mistvault Bridge,MH2,Modern Horizons 2,249,normal,common,2,59709,9f36a6e2-3e51-4a30-a225-10cfe6650b9d,de,01.03.2025
Path of Ancestry,DRC,Aetherdrift Commander,166,normal,common,2,103021,4898fba1-d692-4440-bfff-ae535bdc1ba8,de,01.03.2025
Razortide Bridge,MH2,Modern Horizons 2,252,normal,common,1,59858,e7ea7395-430e-4036-92c9-17a850ec2371,de,01.03.2025
Seat of the Synod,BRC,The Brothers' War Commander,198,normal,common,2,75416,4277ebca-1c8d-4066-969a-28adf6445b3e,de,01.03.2025
Vault of Whispers,BRC,The Brothers' War Commander,211,normal,common,2,75891,f482fe5c-1ff5-46f8-befa-b84deaa29f45,de,01.03.2025
One with the Machine,DRC,Aetherdrift Commander,80,normal,rare,1,103351,f114e0fe-1879-42de-83cb-104ace913ffb,de,01.03.2025
"Tawnos, Solemn Survivor",BRC,The Brothers' War Commander,3,normal,mythic,1,75743,bdf67de0-f468-4f04-99ab-a442347bb16b,de,01.03.2025
"Sanwell, Avenger Ace",BRC,The Brothers' War Commander,5,normal,rare,1,75539,70cb4359-8e57-4d1a-bf1f-c188555376ce,de,01.03.2025
Scholar of New Horizons,BRC,The Brothers' War Commander,6,normal,rare,1,75862,e83e50d0-7851-4608-8cfd-63c54d1a7544,de,01.03.2025
March of Progress,BRC,The Brothers' War Commander,8,normal,rare,1,75704,ac2da0e8-cdc5-4ffc-8a5e-893c34b7dd45,de,01.03.2025
Wire Surgeons,BRC,The Brothers' War Commander,10,normal,rare,1,75511,6590bb3c-7613-457f-a028-d7cda3cd6eb4,de,01.03.2025
Wreck Hunter,BRC,The Brothers' War Commander,11,normal,rare,1,75729,b9a21809-84cb-45f4-8314-80055983450d,de,01.03.2025
Hexavus,BRC,The Brothers' War Commander,14,normal,rare,1,75723,b599064e-1c44-4df0-ac7d-d2eb0ba44b16,de,01.03.2025
Kayla's Music Box,BRC,The Brothers' War Commander,15,normal,rare,1,75749,c0e9819f-6bda-4fd3-8d61-3746e1e67418,de,01.03.2025
Thopter Shop,BRC,The Brothers' War Commander,19,normal,rare,1,75858,e72a798b-8dab-41f4-9c2d-1d461e1b46c5,de,01.03.2025
Indomitable Archangel,NEC,Neon Dynasty Commander,85,normal,mythic,1,66987,23f4b149-fad5-4ba2-a484-dd29d97d120d,de,01.03.2025
Ethersworn Adjudicator,MOC,March of the Machine Commander,222,normal,mythic,1,81755,774ece27-ca6b-4e04-88ae-cfc774401bdc,de,01.03.2025
Noxious Gearhulk,DSC,Duskmourn: House of Horror Commander,151,normal,mythic,1,99215,77741652-d431-440d-8c47-3f95d68e846e,de,01.03.2025
"Alela, Artful Provocateur",NCC,New Capenna Commander,325,normal,mythic,1,68349,abc9e41e-fd03-4b6f-8f44-17ba94fa44f5,de,01.03.2025
Sphinx's Revelation,BRC,The Brothers' War Commander,130,normal,mythic,1,75306,16813d4f-4555-4c70-89d6-7b96719f9749,de,01.03.2025
Angel of the Ruins,BLC,Bloomburrow Commander,134,normal,rare,1,96488,dd6a9c1c-b484-49c5-aa0f-ca2fb1e6a3ef,de,01.03.2025
Austere Command,M3C,Modern Horizons 3 Commander,167,normal,rare,1,94747,556ba00c-f0e1-47ce-aea8-c22c4f3f3b05,de,01.03.2025
Bronze Guardian,C21,Commander 2021,13,normal,rare,1,58625,8cd5cc66-2ade-4142-9269-7d9905b029e5,de,01.03.2025
Digsite Engineer,C21,Commander 2021,15,normal,rare,1,58706,d79b8974-796c-4f88-a0cb-5afbaf26fd24,de,01.03.2025
"Losheel, Clockwork Scholar",CMM,Commander Masters,38,normal,uncommon,1,85027,ee6b54de-8e79-4f60-b642-3d259bf74ea0,de,01.03.2025
Phyrexian Rebirth,MOC,March of the Machine Commander,199,normal,rare,1,81679,5516854d-ace3-4e02-a2d1-f780c3b15e37,de,01.03.2025
Tempered Steel,2XM,Double Masters,34,normal,rare,1,51956,956cc7b5-b120-4a98-9509-03047d8acd4a,de,01.03.2025
"Teshar, Ancestor's Apostle",CMM,Commander Masters,65,normal,uncommon,1,85004,e8a9b45b-d466-4c06-9a25-6edb6e8f6f2f,de,01.03.2025
Unbreakable Formation,RVR,Ravnica Remastered,32,normal,rare,1,89534,06e1cc7b-9319-4f6f-88ee-2e6b6d2efbc6,de,01.03.2025
Urza's Ruinous Blast,CMM,Commander Masters,842,normal,rare,1,84505,76b10977-64eb-4a50-a481-d67cc2950f56,de,01.03.2025
Bident of Thassa,BLC,Bloomburrow Commander,162,normal,rare,1,96314,60a9018a-24a9-4c25-89ca-4ac52a60fbf1,de,01.03.2025
Master of Etherium,MOC,March of the Machine Commander,226,normal,rare,1,81622,3efa70d4-d58c-4a43-bc4e-ffa9a91b0e5e,de,01.03.2025
Sharding Sphinx,MOC,March of the Machine Commander,235,normal,rare,1,81547,1d93d905-cc36-4a78-b07c-07f8bbf39a47,de,01.03.2025
Shimmer Dragon,MKC,Murders at Karlov Manor Commander,117,normal,rare,1,90323,3983a11e-8a8a-4d9d-868b-13e0c3719abb,de,01.03.2025
Thopter Spy Network,DRC,Aetherdrift Commander,83,normal,rare,1,103281,d0adecc7-21fe-41b1-a0bd-58f98970e283,de,01.03.2025
"Sai, Master Thopterist",DRC,Aetherdrift Commander,82,normal,rare,1,103308,dea200c8-6da5-4938-8b76-cc693e03de29,de,01.03.2025
Thought Monitor,MKC,Murders at Karlov Manor Commander,121,normal,rare,1,90559,e3a7560e-9e75-4abd-a45c-c2c9686ee4b0,de,01.03.2025
Vedalken Humiliator,MOC,March of the Machine Commander,243,normal,rare,1,81669,51b14afb-5603-49af-b545-1277341775ae,de,01.03.2025
Marionette Master,AFC,Forgotten Realms Commander,102,normal,rare,1,60885,dd21a925-c76f-4c1d-b5b8-8d3352730e5f,de,01.03.2025
Baleful Strix,OTC,Outlaws of Thunder Junction Commander,215,normal,rare,1,93828,be8439e6-f779-49f0-806a-b04995697a6a,de,01.03.2025
Sharuum the Hegemon,2XM,Double Masters,219,normal,rare,1,51990,af80ef38-ab95-476f-b0dd-b5ef3e9bceab,de,01.03.2025
Vindicate,BRC,The Brothers' War Commander,131,normal,rare,1,75848,e311f87d-a0ed-473a-9bab-282c13e63ea9,de,01.03.2025
Darksteel Juggernaut,C18,Commander 2018,202,normal,rare,1,641,22c4148a-477d-419e-8d6b-5d558048e0db,de,01.03.2025
Etched Champion,MM2,Modern Masters 2015,209,normal,rare,1,11008,30fe653b-956a-4e0e-981b-37e1a6b08c2c,de,01.03.2025
Myr Battlesphere,M3C,Modern Horizons 3 Commander,301,normal,rare,1,94791,a04ed861-56dc-4b7f-aa62-f6232ecc1ef7,de,01.03.2025
Solemn Simulacrum,DSC,Duskmourn: House of Horror Commander,253,normal,rare,1,99255,916e0c89-5614-4022-b095-9c714c476d13,de,01.03.2025
Steel Hellkite,FDN,Foundations,681,normal,rare,1,100838,931ad21b-a6bb-4a89-8d6f-80adfcf126c7,de,01.03.2025
Steel Overseer,C21,Commander 2021,267,normal,rare,1,58549,3f1b0b1f-a152-4bc8-923c-1b3a7f151295,de,01.03.2025
Exotic Orchard,DRC,Aetherdrift Commander,155,normal,rare,2,102910,0f31cb4c-c0f4-42fc-9661-723f78ee4d56,de,01.03.2025
Prairie Stream,DRC,Aetherdrift Commander,167,normal,rare,1,103060,5babbc79-ad36-4088-a456-8acf64cfe9f6,de,01.03.2025
River of Tears,MKC,Murders at Karlov Manor Commander,283,normal,rare,1,90386,67b626cc-1c12-4059-afa5-e5a1221ea1ba,de,01.03.2025
Skycloud Expanse,CMM,Commander Masters,1035,normal,rare,1,84033,0c1c9810-c6bf-4bce-b131-37ea34f3f840,de,01.03.2025
Spire of Industry,DRC,Aetherdrift Commander,172,normal,rare,1,103017,47b550aa-5304-491e-b486-58a6258986b7,de,01.03.2025
Sunken Hollow,DRC,Aetherdrift Commander,174,normal,rare,1,102921,133360b4-b408-417f-a16f-966bc328af4b,de,01.03.2025
Temple of Deceit,FDN,Foundations,697,normal,rare,2,101244,e18748ce-e52e-4cd1-89d4-cd2578a0d574,de,01.03.2025
Temple of Enlightenment,FDN,Foundations,698,normal,rare,1,100088,01f23c1a-a0fe-4520-88ed-045aa4044567,de,01.03.2025
Temple of Silence,DRC,Aetherdrift Commander,178,normal,rare,1,103198,9e283d6e-db4e-4fec-92d4-1e035f253400,de,01.03.2025
Swords to Plowshares,DSC,Duskmourn: House of Horror Commander,106,normal,uncommon,1,99297,b16321b6-3e28-424b-ac72-038cc4ed6458,de,01.03.2025
Filigree Attendant,CMM,Commander Masters,95,normal,common,1,84499,75600598-f988-49fc-ba86-692367c007b4,de,01.03.2025
Whirler Rogue,DRC,Aetherdrift Commander,85,normal,uncommon,1,103000,3f2ddb63-e4d0-418e-9ec7-70add0ed06a8,de,01.03.2025
"Armix, Filigree Thrasher",CMR,Commander Legends,108,normal,uncommon,1,55910,d5f69e24-6b5c-4a9a-af5b-1ce88efdc0aa,de,01.03.2025
Despark,DRC,Aetherdrift Commander,115,normal,uncommon,1,103140,8555d8c1-ef77-4471-8fbf-22bb16d0f040,de,01.03.2025
Chief of the Foundry,2XM,Double Masters,238,normal,uncommon,1,52007,bf306f7f-b231-4343-807c-083df8b90c87,de,01.03.2025
Cranial Plating,2XM,Double Masters,245,normal,uncommon,1,52053,e1375f17-bc25-4a65-98b7-4785bbdbe974,de,01.03.2025
Liquimetal Torque,MH2,Modern Horizons 2,228,normal,uncommon,1,59418,13c6101a-da40-4785-8ccb-4e779bbbdb55,de,01.03.2025
Relic of Progenitus,EMA,Eternal Masters,231,normal,uncommon,1,8444,436cd66c-0622-43cd-8748-af4d21a2db3f,de,01.03.2025
Skullclamp,BLC,Bloomburrow Commander,283,normal,uncommon,1,96391,97b729d3-5965-4e16-a50a-1e9bf51a9f13,de,01.03.2025
Sol Ring,M3C,Modern Horizons 3 Commander,305,normal,uncommon,2,94714,19911e6e-7c35-4281-b31c-266382f052cc,de,01.03.2025
Swiftfoot Boots,FDN,Foundations,258,normal,uncommon,1,100414,41040541-b129-4cf4-9411-09b1d9d32c19,de,01.03.2025
Thought Vessel,DSC,Duskmourn: House of Horror Commander,256,normal,common,1,99206,71b11bf4-35ab-4028-961f-5180a12dac82,de,01.03.2025
Arcane Sanctum,DRC,Aetherdrift Commander,146,normal,uncommon,1,103231,b57164a6-aca8-4cd2-9b40-1c10f13c1c6b,de,01.03.2025
Azorius Chancery,DSC,Duskmourn: House of Horror Commander,261,normal,uncommon,1,99152,50ef0ac3-e911-4d67-a751-8d86160ae843,de,01.03.2025
Darksteel Citadel,C21,Commander 2021,285,normal,uncommon,1,58530,2ba7597d-6d76-45b8-b172-342999e401bd,de,01.03.2025
Dimir Aqueduct,DSC,Duskmourn: House of Horror Commander,270,normal,uncommon,2,99238,84bf9d60-64b8-4209-acfe-e07eefc6bf1f,de,01.03.2025
Etherium Sculptor,NEC,Neon Dynasty Commander,92,normal,common,1,67084,ed796f1a-683d-4ac5-af48-ca58a557a74f,de,01.03.2025
Orzhov Basilica,DRC,Aetherdrift Commander,164,normal,uncommon,1,103274,cc8f8ede-9620-4f7f-8326-a75031ef6ec1,de,01.03.2025
Preordain,OTC,Outlaws of Thunder Junction Commander,107,normal,common,1,93490,122f2cc2-5f4d-497c-96b5-ed5698f28b51,de,01.03.2025
Chrome Courier,MH2,Modern Horizons 2,190,normal,common,1,59716,a11d8da1-a183-470a-b4ed-2e35ac5ab9a9,de,01.03.2025
Orzhov Signet,DSC,Duskmourn: House of Horror Commander,249,normal,uncommon,1,99133,4930d5ea-a6a9-4a87-9083-d5cd337cd7fa,de,01.03.2025
Azorius Signet,DSC,Duskmourn: House of Horror Commander,240,normal,uncommon,1,99052,10f8b8fa-1d6e-4b5d-a871-914aa8b26ae6,de,01.03.2025
Dimir Signet,CLU,Ravnica: Clue Edition,221,normal,common,2,91186,c3af24ce-b1ab-4137-9222-a4080acae928,de,01.03.2025
Arcane Signet,M3C,Modern Horizons 3 Commander,283,normal,common,2,94711,156a1ca1-e4b1-4e0c-a786-fd80fe189896,de,01.03.2025
Ash Barrens,DRC,Aetherdrift Commander,147,normal,common,2,103347,f05aa4e3-2919-46cb-9eeb-926ddf18d6f4,de,01.03.2025
Ancient Den,BRC,The Brothers' War Commander,172,normal,common,1,75738,bc74f956-3bef-46bc-a180-6b1773ee4ca6,de,01.03.2025
Thopter,TBRO,The Brothers' War Tokens,10,normal,common,3,75996,4501d15d-d306-4372-9516-bd63cf788f45,de,01.03.2025
Servo,TCMM,Commander Masters Tokens,45,normal,common,6,84995,e6a5faa3-b86e-4e05-93db-5db9507ae7d0,de,01.03.2025
Construct,TBRO,The Brothers' War Tokens,5,normal,common,2,76007,914fecab-24c0-4179-84d6-ded78c29134f,de,01.03.2025
"Urza, Chief Artificer",BRC,The Brothers' War Commander,2,normal,mythic,2,75869,ea409050-4296-4b76-a6cd-2896ce1b88e4,de,01.03.2025
Myr,TM3C,Modern Horizons 3 Commander Tokens,25,normal,common,4,95173,159ba2ca-1972-4bf8-9dbd-8bed5f33bfb7,de,01.03.2025
Faerie,TFDN,Foundations Tokens,9,normal,common,2,101600,d1c0556e-ba3c-4a8e-b704-8eaa7c4dba1c,de,01.03.2025
"Mishra, Eminent One",BRC,The Brothers' War Commander,1,normal,mythic,2,75584,7f5b1daa-ec45-48de-9496-6ca5b491a0dc,de,01.03.2025
Ashnod the Uncaring,BRC,The Brothers' War Commander,4,normal,mythic,1,75690,a76e8ab8-33bf-4a5a-b6a2-7046301b6c31,de,01.03.2025
Glint Raker,BRC,The Brothers' War Commander,7,normal,rare,1,75553,7520ee10-3ed1-40eb-86a0-3e463a5fba76,de,01.03.2025
Terisiare's Devastation,BRC,The Brothers' War Commander,9,normal,rare,1,75432,494a9b67-cfd8-44cd-adbb-8e8a9eeca0d4,de,01.03.2025
Blast-Furnace Hellkite,BRC,The Brothers' War Commander,12,normal,rare,1,75274,04c349f2-69b1-48dd-a547-f2b55f542700,de,01.03.2025
"Farid, Enterprising Salvager",BRC,The Brothers' War Commander,13,normal,rare,1,75260,003367c7-6cb8-4451-8349-76ce5d21e367,de,01.03.2025
Machine God's Effigy,BRC,The Brothers' War Commander,16,normal,rare,1,75501,637f69c2-ba24-42d1-9345-8ebdb04b6904,de,01.03.2025
Scavenged Brawler,BRC,The Brothers' War Commander,17,normal,rare,1,75709,afd0ba67-cbb7-49fe-83a0-02e85a37d9d6,de,01.03.2025
Smelting Vat,BRC,The Brothers' War Commander,18,normal,rare,1,75854,e5b82177-3795-470a-abff-a4a936b27430,de,01.03.2025
Wondrous Crucible,BRC,The Brothers' War Commander,20,normal,rare,1,75893,f4cb4a2b-c48f-4d30-8e0d-f76579be1747,de,01.03.2025
